simulation_id,claim_id,accident_year,report_year,payment_sequence,development_year,payment_calendar_year,real_payment,inflation_scenario,inflation_rate,inflation_index,nominal_gross_payment
1,S0001_C000273,2015,2015,9,9,2023,78128.4529348063,stable,0.04,1.665073507310389,130089.61714889258
1,S0001_C000273,2015,2015,10,10,2024,130214.08822467714,stable,0.04,1.7316764476028046,225488.6697247471
1,S0001_C000274,2015,2015,1,1,2015,77170.3161245694,stable,0.04,1.2166529024000003,93889.48909208292
1,S0001_C000274,2015,2015,2,2,2016,385851.5806228471,stable,0.04,1.2653190184960004,488225.3432788312
1,S0001_C000274,2015,2015,3,3,2017,366559.0015917047,stable,0.04,1.3159317792358405,482366.6391594853
1,S0001_C000274,2015,2015,4,4,2018,270096.106435993,stable,0.04,1.368569050405274,369645.1719032688
1,S0001_C000274,2015,2015,5,5,2019,173633.21128028116,stable,0.04,1.4233118124214852,247134.20064389965
1,S0001_C000274,2015,2015,6,6,2020,135048.0532179965,stable,0.04,1.4802442849183446,199904.10896528777
1,S0001_C000274,2015,2015,7,7,2021,115755.47418685412,stable,0.04,1.5394540563150785,178200.23427762793
1,S0001_C000274,2015,2015,8,8,2022,96462.89515571177,stable,0.04,1.6010322185676817,154440.20304061088
1,S0001_C000274,2015,2015,9,9,2023,115755.47418685412,stable,0.04,1.665073507310389,192741.3733946824
1,S0001_C000274,2015,2015,10,10,2024,192925.79031142336,stable,0.04,1.7316764476028046,334085.0472174492
1,S0001_C000275,2015,2015,1,1,2015,46612.63071465169,stable,0.04,1.2166529024000003,56711.392447480386
1,S0001_C000275,2015,2015,2,2,2016,233063.15357325846,stable,0.04,1.2653190184960004,294899.240726898
1,S0001_C000275,2015,2015,3,3,2017,221409.99589459554,stable,0.04,1.3159317792358405,291360.44983817526
1,S0001_C000275,2015,2015,4,4,2018,163144.20750128094,stable,0.04,1.368569050405274,223274.11313914903
1,S0001_C000275,2015,2015,5,5,2019,104878.4191079663,stable,0.04,1.4233118124214852,149274.69278445965
1,S0001_C000275,2015,2015,6,6,2020,81572.10375064047,stable,0.04,1.4802442849183446,120746.64038565182
1,S0001_C000275,2015,2015,7,7,2021,69918.94607197754,stable,0.04,1.5394540563150785,107637.00514378105
1,S0001_C000275,2015,2015,8,8,2022,58265.788393314615,stable,0.04,1.6010322185676817,93285.40445794357
1,S0001_C000275,2015,2015,9,9,2023,69918.94607197754,stable,0.04,1.665073507310389,116420.1847635136
1,S0001_C000275,2015,2015,10,10,2024,116531.57678662916,stable,0.04,1.7316764476028046,201794.98692342342
1,S0001_C000276,2015,2015,1,1,2015,44170.92917383115,stable,0.04,1.2166529024000003,53740.68918104652
1,S0001_C000276,2015,2015,2,2,2016,220854.64586915576,stable,0.04,1.2653190184960004,279451.5837414419
1,S0001_C000276,2015,2015,3,3,2017,209811.91357569795,stable,0.04,1.3159317792358405,276098.1647365446
1,S0001_C000276,2015,2015,4,4,2018,154598.25210840904,stable,0.04,1.368569050405274,211578.38308232054
1,S0001_C000276,2015,2015,5,5,2019,99384.59064112008,stable,0.04,1.4233118124214852,141455.26183218
1,S0001_C000276,2015,2015,6,6,2020,77299.12605420452,stable,0.04,1.4802442849183446,114421.58957091895
1,S0001_C000276,2015,2015,7,7,2021,66256.39376074672,stable,0.04,1.5394540563150785,101998.6741317906
1,S0001_C000276,2015,2015,8,8,2022,55213.66146728894,stable,0.04,1.6010322185676817,88398.85091421854
1,S0001_C000276,2015,2015,9,9,2023,66256.39376074672,stable,0.04,1.665073507310389,110321.76594094472
1,S0001_C000276,2015,2015,10,10,2024,110427.32293457782,stable,0.04,1.7316764476028046,191224.39429763742
1,S0001_C000277,2015,2017,1,3,2017,42450.62132072588,stable,0.04,1.3159317792358405,55862.12164424971
1,S0001_C000277,2015,2017,2,4,2018,212253.1066036294,stable,0.04,1.368569050405274,290483.0325500985
1,S0001_C000277,2015,2017,3,5,2019,201640.45127344792,stable,0.04,1.4233118124214852,286997.23615949735
1,S0001_C000277,2015,2017,4,6,2020,148577.17462254057,stable,0.04,1.4802442849183446,219930.51360433057
1,S0001_C000277,2015,2017,5,7,2021,95513.89797163321,stable,0.04,1.5394540563150785,147039.25766689528
1,S0001_C000277,2015,2017,6,8,2022,74288.58731127028,stable,0.04,1.6010322185676817,118938.421757222
1,S0001_C000277,2015,2017,7,9,2023,63675.93198108881,stable,0.04,1.665073507310389,106025.10739500931
1,S0001_C000277,2015,2017,8,10,2024,53063.27665090735,stable,0.04,1.7316764476028046,91888.42640900808
1,S0001_C000277,2015,2017,9,11,2025,63675.93198108881,stable,0.04,1.8009435055069167,114676.75615844208
1,S0001_C000277,2015,2017,10,12,2026,106126.55330181471,stable,0.04,1.8729812457271935,198773.04400796632
1,S0001_C000278,2015,2015,1,1,2015,43236.558330629014,stable,0.04,1.2166529024000003,52603.884182746704
1,S0001_C000278,2015,2015,2,2,2016,216182.79165314508,stable,0.04,1.2653190184960004,273540.1977502829
1,S0001_C000278,2015,2015,3,3,2017,205373.65207048782,stable,0.04,1.3159317792358405,270257.7153772795
1,S0001_C000278,2015,2015,4,4,2018,151327.95415720154,stable,0.04,1.368569050405274,207102.75452069417
1,S0001_C000278,2015,2015,5,5,2019,97282.25624391527,stable,0.04,1.4233118124214852,138462.98445097837
1,S0001_C000278,2015,2015,6,6,2020,75663.97707860077,stable,0.04,1.4802442849183446,112001.16964479141
1,S0001_C000278,2015,2015,7,7,2021,64854.83749594352,stable,0.04,1.5394540563150785,99841.04265478549
1,S0001_C000278,2015,2015,8,8,2022,54045.69791328627,stable,0.04,1.6010322185676817,86528.90363414744
1,S0001_C000278,2015,2015,9,9,2023,64854.83749594352,stable,0.04,1.665073507310389,107988.071735416
1,S0001_C000278,2015,2015,10,10,2024,108091.39582657255,stable,0.04,1.7316764476028046,187179.32434138778
1,S0001_C000279,2015,2016,1,2,2016,46472.36476914674,stable,0.04,1.2653190184960004,58802.36697688486
1,S0001_C000279,2015,2016,2,3,2017,232361.8238457337,stable,0.04,1.3159317792358405,305772.30827980133
1,S0001_C000279,2015,2016,3,4,2018,220743.73265344702,stable,0.04,1.368569050405274,302103.0405804437
1,S0001_C000279,2015,2016,4,5,2019,162653.2766920136,stable,0.04,1.4233118124214852,231506.3300448032
1,S0001_C000279,2015,2016,5,6,2020,104562.82073058016,stable,0.04,1.4802442849183446,154778.5178013827
1,S0001_C000279,2015,2016,6,7,2021,81326.6383460068,stable,0.04,1.5394540563150785,125198.62328822957
1,S0001_C000279,2015,2016,7,8,2022,69708.54715372011,stable,0.04,1.6010322185676817,111605.62990265035
1,S0001_C000279,2015,2016,8,9,2023,58090.45596143343,stable,0.04,1.665073507310389,96724.87924896365
1,S0001_C000279,2015,2016,9,10,2024,69708.54715372011,stable,0.04,1.7316764476028046,120712.64930270663
1,S0001_C000279,2015,2016,10,11,2025,116180.91192286683,stable,0.04,1.8009435055069167,209235.25879135812
1,S0001_C000280,2015,2015,1,1,2015,62749.7209846987,stable,0.04,1.2166529024000003,76344.63016082389
1,S0001_C000280,2015,2015,2,2,2016,313748.6049234935,stable,0.04,1.2653190184960004,396992.0768362842
1,S0001_C000280,2015,2015,3,3,2017,298061.17467731884,stable,0.04,1.3159317792358405,392228.17191424884
1,S0001_C000280,2015,2015,4,4,2018,219624.02344644547,stable,0.04,1.368569050405274,300570.64121428755
1,S0001_C000280,2015,2015,5,5,2019,141186.87221557208,stable,0.04,1.4233118124214852,200952.94298326652
1,S0001_C000280,2015,2015,6,6,2020,109812.01172322273,stable,0.04,1.4802442849183446,162548.60276868672
1,S0001_C000280,2015,2015,7,7,2021,94124.58147704805,stable,0.04,1.5394540563150785,144900.46875380073
1,S0001_C000280,2015,2015,8,8,2022,78437.15123087338,stable,0.04,1.6010322185676817,125580.40625329397
1,S0001_C000280,2015,2015,9,9,2023,94124.58147704805,stable,0.04,1.665073507310389,156724.34700411087
1,S0001_C000280,2015,2015,10,10,2024,156874.3024617466,stable,0.04,1.7316764476028046,271655.5348071253
1,S0001_C000281,2015,2016,1,2,2016,69777.76298691062,stable,0.04,1.2653190184960004,88291.13057544429
1,S0001_C000281,2015,2016,2,3,2017,348888.8149345531,stable,0.04,1.3159317792358405,459113.8789923104
1,S0001_C000281,2015,2016,3,4,2018,331444.3741878254,stable,0.04,1.368569050405274,453604.51244440256
1,S0001_C000281,2015,2016,4,5,2019,244222.17045418717,stable,0.04,1.4233118124214852,347604.30006265803
1,S0001_C000281,2015,2016,5,6,2020,156999.96672054887,stable,0.04,1.4802442849183446,232398.30347046276
1,S0001_C000281,2015,2016,6,7,2021,122111.08522709359,stable,0.04,1.5394540563150785,187984.40547388548
1,S0001_C000281,2015,2016,7,8,2022,104666.64448036591,stable,0.04,1.6010322185676817,167574.67002243502
1,S0001_C000281,2015,2016,8,9,2023,87222.20373363828,stable,0.04,1.665073507310389,145231.3806861104
1,S0001_C000281,2015,2016,9,10,2024,104666.64448036591,stable,0.04,1.7316764476028046,181248.76309626573
1,S0001_C000281,2015,2016,10,11,2025,174444.40746727656,stable,0.04,1.8009435055069167,314164.522700194
1,S0001_C000282,2015,2016,1,2,2016,43704.574752221924,stable,0.04,1.2653190184960004,55300.22962926653
1,S0001_C000282,2015,2016,2,3,2017,218522.87376110966,stable,0.04,1.3159317792358405,287561.194072186
1,S0001_C000282,2015,2016,3,4,2018,207596.73007305415,stable,0.04,1.368569050405274,284110.4597433197
1,S0001_C000282,2015,2016,4,5,2019,152966.01163277676,stable,0.04,1.4233118124214852,217718.33125593347
1,S0001_C000282,2015,2016,5,6,2020,98335.29319249933,stable,0.04,1.4802442849183446,145560.25575396692
1,S0001_C000282,2015,2016,6,7,2021,76483.00581638838,stable,0.04,1.5394540563150785,117742.07354320883
1,S0001_C000282,2015,2016,7,8,2022,65556.86212833288,stable,0.04,1.6010322185676817,104958.64841566043
1,S0001_C000282,2015,2016,8,9,2023,54630.718440277415,stable,0.04,1.665073507310389,90964.16196023906
1,S0001_C000282,2015,2016,9,10,2024,65556.86212833288,stable,0.04,1.7316764476028046,113523.27412637832
1,S0001_C000282,2015,2016,10,11,2025,109261.43688055477,stable,0.04,1.8009435055069167,196773.675152389
1,S0001_C000283,2015,2017,1,3,2017,43442.48422245386,stable,0.04,1.3159317792358405,57167.34555727863
1,S0001_C000283,2015,2017,2,4,2018,217212.4211122693,stable,0.04,1.368569050405274,297270.1968978489
1,S0001_C000283,2015,2017,3,5,2019,206351.80005665583,stable,0.04,1.4233118124214852,293702.95453507476
1,S0001_C000283,2015,2017,4,6,2020,152048.6947785885,stable,0.04,1.4802442849183446,225069.21147529938
1,S0001_C000283,2015,2017,5,7,2021,97745.58950052118,stable,0.04,1.5394540563150785,150474.8442434859
1,S0001_C000283,2015,2017,6,8,2022,76024.34738929426,stable,0.04,1.6010322185676817,121717.42956584193
1,S0001_C000283,2015,2017,7,9,2023,65163.72633368079,stable,0.04,1.665073507310389,108502.39435583622
1,S0001_C000283,2015,2017,8,10,2024,54303.10527806733,stable,0.04,1.7316764476028046,94035.40844172474
1,S0001_C000283,2015,2017,9,11,2025,65163.72633368079,stable,0.04,1.8009435055069167,117356.18973527246
1,S0001_C000283,2015,2017,10,12,2026,108606.2105561347,stable,0.04,1.8729812457271935,203417.39554113903
1,S0001_C000284,2015,2015,1,1,2015,43093.531195513046,stable,0.04,1.2166529024000003,52429.869803685906
1,S0001_C000284,2015,2015,2,2,2016,215467.65597756524,stable,0.04,1.2653190184960004,272635.3229791667
1,S0001_C000284,2015,2015,3,3,2017,204694.27317868697,stable,0.04,1.3159317792358405,269363.6991034167
1,S0001_C000284,2015,2015,4,4,2018,150827.35918429567,stable,0.04,1.368569050405274,206417.65573398673
1,S0001_C000284,2015,2015,5,5,2019,96960.44518990435,stable,0.04,1.4233118124214852,138004.94697643683
1,S0001_C000284,2015,2015,6,6,2020,75413.67959214783,stable,0.04,1.4802442849183446,111630.66822094003
1,S0001_C000284,2015,2015,7,7,2021,64640.29679326957,stable,0.04,1.5394540563150785,99510.7670998094
1,S0001_C000284,2015,2015,8,8,2022,53866.91399439131,stable,0.04,1.6010322185676817,86242.66481983483
1,S0001_C000284,2015,2015,9,9,2023,64640.29679326957,stable,0.04,1.665073507310389,107630.84569515385
1,S0001_C000284,2015,2015,10,10,2024,107733.82798878266,stable,0.04,1.7316764476028046,186560.13253826677
1,S0001_C000285,2015,2018,1,4,2018,65206.86622329835,stable,0.04,1.368569050405274,89240.09898712316
1,S0001_C000285,2015,2018,2,5,2019,326034.33111649175,stable,0.04,1.4233118124214852,464048.51473304053
1,S0001_C000285,2015,2018,3,6,2020,309732.61456066713,stable,0.04,1.4802442849183446,458479.93255624396
1,S0001_C000285,2015,2018,4,7,2021,228224.03178154424,stable,0.04,1.5394540563150785,351340.41147467965
1,S0001_C000285,2015,2018,5,8,2022,146715.4490024213,stable,0.04,1.6010322185676817,234896.16081450012
1,S0001_C000285,2015,2018,6,9,2023,114112.01589077212,stable,0.04,1.665073507310389,190004.8945255068
1,S0001_C000285,2015,2018,7,10,2024,97810.29933494751,stable,0.04,1.7316764476028046,169375.79169130887
1,S0001_C000285,2015,2018,8,11,2025,81508.58277912294,stable,0.04,1.8009435055069167,146792.35279913436
1,S0001_C000285,2015,2018,9,12,2026,97810.29933494751,stable,0.04,1.8729812457271935,183196.85629331967
1,S0001_C000285,2015,2018,10,13,2027,163017.16555824596,stable,0.04,1.9479004955562813,317541.2175750877
1,S0001_C000286,2015,2017,1,3,2017,47249.74441990502,stable,0.04,1.3159317792358405,62177.44024292434
1,S0001_C000286,2015,2017,2,4,2018,236248.72209952513,stable,0.04,1.368569050405274,323322.6892632066
1,S0001_C000286,2015,2017,3,5,2019,224436.28599454885,stable,0.04,1.4233118124214852,319442.8169920481
1,S0001_C000286,2015,2017,4,6,2020,165374.1054696676,stable,0.04,1.4802442849183446,244794.074494959
1,S0001_C000286,2015,2017,5,7,2021,106311.9249447863,stable,0.04,1.5394540563150785,163662.32409091544
1,S0001_C000286,2015,2017,6,8,2022,82687.0527348338,stable,0.04,1.6010322185676817,132384.63548687386
1,S0001_C000286,2015,2017,7,9,2023,70874.61662985753,stable,0.04,1.665073507310389,118011.4464911561
1,S0001_C000286,2015,2017,8,10,2024,59062.18052488128,stable,0.04,1.7316764476028046,102276.58695900197
1,S0001_C000286,2015,2017,9,11,2025,70874.61662985753,stable,0.04,1.8009435055069167,127641.18052483443
1,S0001_C000286,2015,2017,10,12,2026,118124.36104976246,stable,0.04,1.8729812457271935,221244.71290971286
1,S0001_C000287,2015,2016,1,2,2016,44167.60037235364,stable,0.04,1.2653190184960004,55886.10475247009
1,S0001_C000287,2015,2016,2,3,2017,220838.00186176822,stable,0.04,1.3159317792358405,290607.7447128445
1,S0001_C000287,2015,2016,3,4,2018,209796.1017686798,stable,0.04,1.368569050405274,287120.45177629037
1,S0001_C000287,2015,2016,4,5,2019,154586.60130323775,stable,0.04,1.4233118124214852,220024.93567698885
1,S0001_C000287,2015,2016,5,6,2020,99377.10083779569,stable,0.04,1.4802442849183446,147102.3855669011
1,S0001_C000287,2015,2016,6,7,2021,77293.30065161888,stable,0.04,1.5394540563150785,118989.48521411557
1,S0001_C000287,2015,2016,7,8,2022,66251.40055853047,stable,0.04,1.6010322185676817,106070.6268194402
1,S0001_C000287,2015,2016,8,9,2023,55209.500465442055,stable,0.04,1.665073507310389,91927.87657684815
1,S0001_C000287,2015,2016,9,10,2024,66251.40055853047,stable,0.04,1.7316764476028046,114725.98996790651
1,S0001_C000287,2015,2016,10,11,2025,110419.00093088415,stable,0.04,1.8009435055069167,198858.38261103802
1,S0001_C000288,2015,2016,1,2,2016,88632.78294387944,stable,0.04,1.2653190184960004,112148.74592111858
1,S0001_C000288,2015,2016,2,3,2017,443163.9147193972,stable,0.04,1.3159317792358405,583173.4787898166
1,S0001_C000288,2015,2016,3,4,2018,421005.71898342733,stable,0.04,1.368569050405274,576175.3970443389
1,S0001_C000288,2015,2016,4,5,2019,310214.7403035781,stable,0.04,1.4233118124214852,441532.30426134606
1,S0001_C000288,2015,2016,5,6,2020,199423.76162372873,stable,0.04,1.4802442849183446,295195.88342044275
1,S0001_C000288,2015,2016,6,7,2021,155107.37015178904,stable,0.04,1.5394540563150785,238780.67014453598
1,S0001_C000288,2015,2016,7,8,2022,132949.17441581914,stable,0.04,1.6010322185676817,212855.9116717006
1,S0001_C000288,2015,2016,8,9,2023,110790.9786798493,stable,0.04,1.665073507310389,184475.12344880722
1,S0001_C000288,2015,2016,9,10,2024,132949.17441581914,stable,0.04,1.7316764476028046,230224.95406411137
1,S0001_C000288,2015,2016,10,11,2025,221581.9573596986,stable,0.04,1.8009435055069167,399056.58704445977
1,S0001_C000289,2016,2016,1,1,2016,67626.28489998424,stable,0.04,1.2653190184960004,85568.82443417895
1,S0001_C000289,2016,2016,2,2,2017,338131.4244999212,stable,0.04,1.3159317792358405,444957.8870577306
1,S0001_C000289,2016,2016,3,3,2018,321224.85327492515,stable,0.04,1.368569050405274,439618.3924130378
1,S0001_C000289,2016,2016,4,4,2019,236691.99714994486,stable,0.04,1.4233118124214852,336886.515449149
1,S0001_C000289,2016,2016,5,5,2020,152159.1410249645,stable,0.04,1.4802442849183446,225232.69890028815
1,S0001_C000289,2016,2016,6,6,2021,118345.99857497243,stable,0.04,1.5394540563150785,182188.22755489982
1,S0001_C000289,2016,2016,7,7,2022,101439.42734997635,stable,0.04,1.6010322185676817,162407.7914203678
1,S0001_C000289,2016,2016,8,8,2023,84532.8561249803,stable,0.04,1.665073507310389,140753.41923098546
1,S0001_C000289,2016,2016,9,9,2024,101439.42734997635,stable,0.04,1.7316764476028046,175660.26720026982
1,S0001_C000289,2016,2016,10,10,2025,169065.71224996052,stable,0.04,1.8009435055069167,304477.79648046754
1,S0001_C000290,2016,2016,1,1,2016,82271.94524334681,stable,0.04,1.2653190184960004,104100.25700506827
1,S0001_C000290,2016,2016,2,2,2017,411359.7262167341,stable,0.04,1.3159317792358405,541321.3364263551
1,S0001_C000290,2016,2016,3,3,2018,390791.73990589735,stable,0.04,1.368569050405274,534825.4803892388
1,S0001_C000290,2016,2016,4,4,2019,287951.8083517139,stable,0.04,1.4233118124214852,409845.210235122
1,S0001_C000290,2016,2016,5,5,2020,185111.87679753033,stable,0.04,1.4802442849183446,274010.79770005296
1,S0001_C000290,2016,2016,6,6,2021,143975.90417585694,stable,0.04,1.5394540563150785,221644.289695154
1,S0001_C000290,2016,2016,7,7,2022,123407.91786502021,stable,0.04,1.6010322185676817,197580.05252825154
1,S0001_C000290,2016,2016,8,8,2023,102839.93155418352,stable,0.04,1.665073507310389,171236.0455244847
1,S0001_C000290,2016,2016,9,9,2024,123407.91786502021,stable,0.04,1.7316764476028046,213702.58481455687
1,S0001_C000290,2016,2016,10,10,2025,205679.86310836696,stable,0.04,1.8009435055069167,370417.81367856514
1,S0001_C000291,2016,2016,1,1,2016,55366.33315035352,stable,0.04,1.2653190184960004,70056.07431952789
1,S0001_C000291,2016,2016,2,2,2017,276831.66575176764,stable,0.04,1.3159317792358405,364291.5864615451
1,S0001_C000291,2016,2016,3,3,2018,262990.08246417926,stable,0.04,1.368569050405274,359920.08742400655
1,S0001_C000291,2016,2016,4,4,2019,193782.16602623736,stable,0.04,1.4233118124214852,275812.44594176504
1,S0001_C000291,2016,2016,5,5,2020,124574.24958829542,stable,0.04,1.4802442849183446,184400.32100106575
1,S0001_C000291,2016,2016,6,6,2021,96891.08301311868,stable,0.04,1.5394540563150785,149159.37076530655
1,S0001_C000291,2016,2016,7,7,2022,83049.49972553029,stable,0.04,1.6010322185676817,132964.92479650184
1,S0001_C000291,2016,2016,8,8,2023,69207.91643794191,stable,0.04,1.665073507310389,115236.26815696826
1,S0001_C000291,2016,2016,9,9,2024,83049.49972553029,stable,0.04,1.7316764476028046,143814.86265989637
1,S0001_C000291,2016,2016,10,10,2025,138415.83287588367,stable,0.04,1.8009435055069167,249279.09527715348
1,S0001_C000292,2016,2016,1,1,2016,47990.83051554122,stable,0.04,1.2653190184960004,60723.71056473252
1,S0001_C000292,2016,2016,2,2,2017,239954.15257770612,stable,0.04,1.3159317792358405,315763.29493660916
1,S0001_C000292,2016,2016,3,3,2018,227956.4449488208,stable,0.04,1.368569050405274,311974.13539736986
1,S0001_C000292,2016,2016,4,4,2019,167967.9068043943,stable,0.04,1.4233118124214852,239070.70586240556
1,S0001_C000292,2016,2016,5,5,2020,107979.36865996775,stable,0.04,1.4802442849183446,159835.84334800826
1,S0001_C000292,2016,2016,6,6,2021,83983.95340219715,stable,0.04,1.5394540563150785,129289.43773038893
1,S0001_C000292,2016,2016,7,7,2022,71986.24577331182,stable,0.04,1.6010322185676817,115252.29877680383
1,S0001_C000292,2016,2016,8,8,2023,59988.53814442653,stable,0.04,1.665073507310389,99885.32560656335
1,S0001_C000292,2016,2016,9,9,2024,71986.24577331182,stable,0.04,1.7316764476028046,124656.88635699102
1,S0001_C000292,2016,2016,10,10,2025,119977.07628885307,stable,0.04,1.8009435055069167,216071.93635211783
1,S0001_C000293,2016,2016,1,1,2016,49786.94553290168,stable,0.04,1.2653190184960004,62996.369055604984
1,S0001_C000293,2016,2016,2,2,2017,248934.7276645084,stable,0.04,1.3159317792358405,327581.1190891459
1,S0001_C000293,2016,2016,3,3,2018,236487.99128128297,stable,0.04,1.368569050405274,323650.1456600762
1,S0001_C000293,2016,2016,4,4,2019,174254.3093651559,stable,0.04,1.4233118124214852,248018.2168847742
1,S0001_C000293,2016,2016,5,5,2020,112020.62744902878,stable,0.04,1.4802442849183446,165817.89357439187
1,S0001_C000293,2016,2016,6,6,2021,87127.15468257795,stable,0.04,1.5394540563150785,134128.2516912859
1,S0001_C000293,2016,2016,7,7,2022,74680.41829935252,stable,0.04,1.6010322185676817,119565.75579337486
1,S0001_C000293,2016,2016,8,8,2023,62233.6819161271,stable,0.04,1.665073507310389,103623.65502092488
1,S0001_C000293,2016,2016,9,9,2024,74680.41829935252,stable,0.04,1.7316764476028046,129322.32146611426
1,S0001_C000293,2016,2016,10,10,2025,124467.3638322542,stable,0.04,1.8009435055069167,224158.6905412647
1,S0001_C000294,2016,2016,1,1,2016,91011.44295197248,stable,0.04,1.2653190184960004,115158.50966789456
1,S0001_C000294,2016,2016,2,2,2017,455057.21475986246,stable,0.04,1.3159317792358405,598824.2502730518
1,S0001_C000294,2016,2016,3,3,2018,432304.3540218693,stable,0.04,1.368569050405274,591638.3592697751
1,S0001_C000294,2016,2016,4,4,2019,318540.05033190374,stable,0.04,1.4233118124214852,453381.81636673305
1,S0001_C000294,2016,2016,5,5,2020,204775.74664193808,stable,0.04,1.4802442849183446,303118.12865661574
1,S0001_C000294,2016,2016,6,6,2021,159270.02516595187,stable,0.04,1.5394540563150785,245188.88629112922
1,S0001_C000294,2016,2016,7,7,2022,136517.16442795872,stable,0.04,1.6010322185676817,218568.37863666375
1,S0001_C000294,2016,2016,8,8,2023,113764.30368996561,stable,0.04,1.665073507310389,189425.92815177527
1,S0001_C000294,2016,2016,9,9,2024,136517.16442795872,stable,0.04,1.7316764476028046,236403.5583334155
1,S0001_C000294,2016,2016,10,10,2025,227528.60737993103,stable,0.04,1.8009435055069167,409766.1677779199
1,S0001_C000295,2016,2016,1,1,2016,52856.97344966767,stable,0.04,1.2653190184960004,66880.93376600265
1,S0001_C000295,2016,2016,2,2,2017,264284.86724833836,stable,0.04,1.3159317792358405,347780.8555832138
1,S0001_C000295,2016,2016,3,3,2018,251070.6238859214,stable,0.04,1.368569050405274,343607.4853162152
1,S0001_C000295,2016,2016,4,4,2019,184999.40707383683,stable,0.04,1.4233118124214852,263311.84137916286
1,S0001_C000295,2016,2016,5,5,2020,118928.19026175224,stable,0.04,1.4802442849183446,176042.7739506403
1,S0001_C000295,2016,2016,6,6,2021,92499.70353691842,stable,0.04,1.5394540563150785,142399.04381785126
1,S0001_C000295,2016,2016,7,7,2022,79285.4601745015,stable,0.04,1.6010322185676817,126938.5762033417
1,S0001_C000295,2016,2016,8,8,2023,66071.21681208459,stable,0.04,1.665073507310389,110013.43270956283
1,S0001_C000295,2016,2016,9,9,2024,79285.4601745015,stable,0.04,1.7316764476028046,137296.76402153439
1,S0001_C000295,2016,2016,10,10,2025,132142.4336241691,stable,0.04,1.8009435055069167,237981.05763732616
1,S0001_C000296,2016,2016,1,1,2016,42531.83523760769,stable,0.04,1.2653190184960004,53816.34001768336
1,S0001_C000296,2016,2016,2,2,2017,212659.17618803843,stable,0.04,1.3159317792358405,279844.9680919535
1,S0001_C000296,2016,2016,3,3,2018,202026.2173786365,stable,0.04,1.368569050405274,276486.82847485004
1,S0001_C000296,2016,2016,4,4,2019,148861.42333162692,stable,0.04,1.4233118124214852,211876.22224177988
1,S0001_C000296,2016,2016,5,5,2020,95696.62928461729,stable,0.04,1.4802442849183446,141654.38858450422
1,S0001_C000296,2016,2016,6,6,2021,74430.71166581346,stable,0.04,1.5394540563150785,114582.66098835456
1,S0001_C000296,2016,2016,7,7,2022,63797.75285641153,stable,0.04,1.6010322185676817,102142.25779533321
1,S0001_C000296,2016,2016,8,8,2023,53164.79404700961,stable,0.04,1.665073507310389,88523.29008928878
1,S0001_C000296,2016,2016,9,9,2024,63797.75285641153,stable,0.04,1.7316764476028046,110477.06603143239
1,S0001_C000296,2016,2016,10,10,2025,106329.58809401921,stable,0.04,1.8009435055069167,191493.58112114947
1,S0001_C000297,2016,2016,1,1,2016,84816.7607090102,stable,0.04,1.2653190184960004,107320.26041233492
1,S0001_C000297,2016,2016,2,2,2017,424083.803545051,stable,0.04,1.3159317792358405,558065.3541441417
1,S0001_C000297,2016,2016,3,3,2018,402879.61336779845,stable,0.04,1.368569050405274,551368.569894412
1,S0001_C000297,2016,2016,4,4,2019,296858.6624815357,stable,0.04,1.4233118124214852,422522.4409296125
1,S0001_C000297,2016,2016,5,5,2020,190837.71159527294,stable,0.04,1.4802442849183446,282486.4319357981
1,S0001_C000297,2016,2016,6,6,2021,148429.33124076785,stable,0.04,1.5394540563150785,228500.13605473447
1,S0001_C000297,2016,2016,7,7,2022,127225.14106351529,stable,0.04,1.6010322185676817,203691.54985450616
1,S0001_C000297,2016,2016,8,8,2023,106020.95088626276,stable,0.04,1.665073507310389,176532.67654057202
1,S0001_C000297,2016,2016,9,9,2024,127225.14106351529,stable,0.04,1.7316764476028046,220312.78032263386
1,S0001_C000297,2016,2016,10,10,2025,212041.9017725254,stable,0.04,1.8009435055069167,381875.48589256516
1,S0001_C000298,2016,2019,1,4,2019,41327.36591255596,stable,0.04,1.4233118124214852,58821.72807960593
1,S0001_C000298,2016,2019,2,5,2020,206636.8295627798,stable,0.04,1.4802442849183446,305872.98601395084
1,S0001_C000298,2016,2019,3,6,2021,196304.98808464082,stable,0.04,1.5394540563150785,302202.51018178347
1,S0001_C000298,2016,2019,4,7,2022,144645.78069394588,stable,0.04,1.6010322185676817,231582.55517088252
1,S0001_C000298,2016,2019,5,8,2023,92986.5733032509,stable,0.04,1.665073507310389,154829.47974281857
1,S0001_C000298,2016,2019,6,9,2024,72322.89034697294,stable,0.04,1.7316764476028046,125239.84583641327
1,S0001_C000298,2016,2019,7,10,2025,61991.04886883394,stable,0.04,1.8009435055069167,111642.37685988838
1,S0001_C000298,2016,2019,8,11,2026,51659.20739069495,stable,0.04,1.8729812457271935,96756.72661190327
1,S0001_C000298,2016,2019,9,12,2027,61991.04886883394,stable,0.04,1.9479004955562813,120752.39481165528
1,S0001_C000298,2016,2019,10,13,2028,103318.41478138987,stable,0.04,2.0258165153785326,209304.1510068691
1,S0001_C000299,2016,2017,1,2,2017,44491.54394844597,stable,0.04,1.3159317792358405,58547.8365890281
1,S0001_C000299,2016,2017,2,3,2018,222457.71974222988,stable,0.04,1.368569050405274,304448.7502629461
